Table 5,Characterization factors of the subbasins,Unnamed: 2,Unnamed: 3
,,,
HUC8 ID,Subbasin,Scaled Power Consumption (MWh),Characterization factor
18010202,Sprague,1036.7659038043237,1.0712779682707323
18010203,Upper Klamath Lake,691.1772490744872,0.12827638949436523
18010204,Lost,2186.9413981912417,0.5187926279537634
18010205,Butte,458.998184927245,1.059043183601764
18010206,Upper Klamath,458.998184927245,0.1318676685509172
18010207,Shasta,917.9963697553353,0.8834087054699297
18010208,Scott,1147.4954622189578,0.5039253254572233
18010209,Lower Klamath,1376.9945546825804,0.1
18010210,Salmon,1098.3002523076498,0.1846731848910857
18010211,Trinity,1835.9927395106706,0.13595340532735845
18010212,South Fork Trinity,688.4972772917129,0.19539612825652078
18020001,Goose Lake,691.1772490744872,2.1096336964593068
18020002,Upper Pit,1376.9945546825804,2.0303038060095067
18020003,Lower Pit,3807.9055489627217,0.22209292380339735
18020004,McCloud,229.4990924636225,0.18455035256210486
18020005,Sacramento Headwaters,1546.9711988740992,0.1
18020104,Sacramento-Stone Corral,8024.346195736904,0.1
18020111,Lower American,134132.70076912417,0.1
18020115,Upper Stony,458.998184927245,0.42712496676405937
18020116,Upper Cache,15625.404649527854,0.43963076808589563
18020121,North Fork Feather,2204.7914150539773,0.1493788098277207
18020122,East Branch North Fork Feather,1835.9927395106706,0.4359625466970662
18020123,Middle Fork Feather,2909.6096310742105,0.10547183220508143
18020125,Upper Yuba,6097.543671250901,0.17593887443648393
18020126,Upper Bear,4179.7008931872915,0.405855977408718
18020128,North Fork American,13559.91245444921,0.1303102362399648
18020129,South Fork American,24756.483358674406,0.29127510123486366
18020151,Clear Creek-Sacramento River,3807.9055489627217,0.1
18020152,Cow Creek,2719.932535015868,0.2705299461383703
18020153,Cottonwood Creek,1631.9595209698587,0.34707339518446917
18020154,Battle Creek-Sacramento River,1002.9846918510947,0.1
18020155,Paynes Creek-Sacramento River,229.4990924636225,0.1
18020156,Thomes Creek-Sacramento River,917.9963697553353,0.1
18020157,Big Chico Creek-Sacramento River,2344.091119201497,0.1
18020158,Butte Creek,8687.868046691658,0.5926457578149353
18020159,Honcut Creek-Lower Feather River,6023.802721309174,0.1
18020161,Auburn Ravine-Coon Creek,223891.95762888028,0.1
18020162,Putah Creek,4058.3497312242243,0.40519851578108745
18020163,Cache Slough-Sacramento River,70992.26280466151,0.1
18030001,Upper Kern,1358.0921089095068,0.4761350425357603
18030002,South Fork Kern,4074.2764478955105,1.9050171715609419
18030003,Middle Kern-Upper Tehachapi-Grapevine,29108.04425357615,1.4682250200668852
18030004,Upper Poso,6420.590800307511,80.18436085267638
18030005,Upper Deer-Upper White,9015.388270846313,46.8132938262657
18030006,Upper Tule,5929.333703448101,4.527939425864954
18030007,Upper Kaweah,17848.165425277926,2.4113399296869154
18030009,Upper Dry,53962.43896218667,26.881112268758343
18030010,Upper King,4071.790319103035,0.35156157666716664
18030012,Tulare-Buena Vista Lakes,25214.26413929019,0.8019456304968623
18040001,Middle San Joaquin-Lower Chowchilla,19098.04472729102,0.7371527304949814
18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,21538.57779016152,0.10949608131530458
18040003,San Joaquin Delta,66546.05181844166,0.1
18040006,Upper San Joaquin,7259.879772602411,0.34818795288103294
18040007,Upper Chowchilla-Upper Fresno,3341.0495512703715,7.26868898921181
18040008,Upper Merced,2032.7191120158675,0.47477467659822004
18040009,Upper Tuolumne,11669.265552166089,0.4075804100658464
18040010,Upper Stanislaus,12128.263494957664,0.4330040387369514
18040011,Upper Calaveras California,2647.118013006652,0.6352107131437739
18040012,Upper Mokelumne,11061.547244631445,0.3301546436069225
18040013,Upper Consumnes,21406.791181567973,0.5634302541889238
18040014,Panoche-San Luis Reservoir,0,3.3846557227421137
18040051,Rock Creek-French Camp Slough,7145.986028374931,6.244796406290379
18050001,Suisun Bay,68960.29727775084,0.1
18050002,San Pablo Bay,225806.97488653686,0.1
18050003,Coyote,1839821.0930570953,1.0257389367815608
18050004,San Francisco Bay,586522.4737562361,0.7676962946863867
18050005,Tomales-Drake Bays,51762.98340385082,0.4725432335573194
18050006,San Francisco Coastal South,36953.27104865251,0.8380199997564051
18060001,San Lorenzo-Soquel,16766.688300088346,0.44483591689599766
18060002,Pajaro,30666.670239882624,0.7823621007680904
18060003,Carrizo Plain,0,22.561810720577206
18060004,Estrella,3926.7935796676834,2.996646008636843
18060005,Salinas,18447.233844790328,0.8672825748206053
18060006,Central Coastal,21725.4165358944,0.2158828875933649
18060007,Cuyama,4578.98962554878,1.9707184127412982
18060008,Santa Maria,828.8869927406457,0.5848962370723755
18060009,San Antonio,5735.898365109271,3.3851583391137576
18060010,Santa Ynez,13383.76285185553,1.0398429702112537
18060011,Alisal-Elkhorn Sloughs,7206.27815970898,0.10506622281347207
18060012,Carmel,8407.324277657013,0.1
18060013,Santa Barbara Coastal,17207.694126983442,2.017646178370126
18070101,Ventura,8881.110207863705,0.9161926026554588
18070102,Santa Clara,62775.25446382172,0.6563651371600859
18070103,Calleguas,41445.182260991205,0.14349837485426392
18070104,0,944942.573317974,2.1801613399355317
18070105,Los Angeles,864840.112380474,0.9786705760934495
18070106,San Gabriel,48654.57013927384,0.36595894458798917
18070201,Seal Beach,81495.42892963553,1.5618310676487477
18070202,San Jacinto,40358.36976315653,3.9844729392036156
18070203,Santa Ana,222498.3234413976,1.1806565565391132
18070204,Newport Bay,186008.9451284472,1.5711878783428375
18070301,Aliso-San Onofre,62608.260205777304,4.214771586330874
18070302,Santa Margarita,25833.295179844376,2.322780488753443
18070303,San Luis Rey-Escondido,77235.98503434208,1.3793095345931685
18070304,San Diego,316069.28669796285,1.5248639893744345
18070305,Cottonwood-Tijuana,26864.691457135188,0.38933659407501814
18080001,Suprise Valley,688.4972772917129,3.9093143533283485
18080002,Madeline Plains,458.998184927245,3.3073878189772365
18080003,Honey-Eagle Lakes,5052.646286838484,2.32063115432336
18090101,Mono Lake,688.4972772917129,1.685660534208378
18090102,Crowley Lake,458.998184927245,3.0791996415797254
18090103,Owens Lake,229.4990924636225,2.0190259367854138
18090201,Eureka-Saline Valleys,458.998184927245,88.47399678723218
18090202,Upper Amargosa,1056.6255212043377,100
18090203,Death Valley-Lower Amargosa,2353.62361930855,100
18090204,Panamint Valley,0,100
18090205,Indian Wells-Searles Valleys,4840.309107867448,2.9207198308401066
18090206,Antelope-Fremont Valleys,53793.182738445816,4.5172089134317295
18090207,Coyote-Cuddeback Lakes,3482.216635853589,100
18090208,Mojave,50978.99155040209,100
18100100,Southern Mojave,19117.122315585366,100
18100201,Whitewater River,42482.49489524148,20.279639708484964
18100202,Carrizo Creek,10074.25929638851,46.577097231817206
18100203,San Felipe Creek,5482.211080042267,31.673298147971256
18100204,Salton Sea,11074.329867792821,100
