id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type,Map_Location
773848531,Michigan,MI,26,Wayne County,163,US Signal,,,24599.0,-83.44414059814616,42.23532661902879,building,"Michigan, Wayne County"
777196805,Pennsylvania,PA,42,Lehigh County,77,,,Allentown-TekPark,146248.0,-75.65431290741553,40.544236191070645,building,"Pennsylvania, Lehigh County"
777679751,New Mexico,NM,35,Valencia County,61,Meta,1,Meta,654617.0,-106.77647063706308,34.83028297052058,building,"New Mexico, Valencia County"
780063735,California,CA,6,Solano County,95,,,PG&E Datacenter,55270.0,-122.06720998673872,38.24625878204932,building,"California, Solano County"
781370600,Arizona,AZ,4,Maricopa County,13,CyrusOne,PHX6,CyrusOne PHX6,98354.0,-111.88253182214665,33.26757617844676,building,"Arizona, Maricopa County"
788027103,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 4,606958.0,-93.5163073612244,41.66773731235317,building,"Iowa, Polk County"
793087858,Virginia,VA,51,Loudoun County,107,Digital Realty,,Digital Realty Building P,396985.0,-77.45822142581041,39.00867671486767,building,"Virginia, Loudoun County"
793087859,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD118,Amazon IAD118,105629.0,-77.43883923491134,39.01850733590168,building,"Virginia, Loudoun County"
793622740,Virginia,VA,51,Loudoun County,107,Aligned,,Aligned Ashburn,140140.0,-77.47057790756794,39.01362014126082,building,"Virginia, Loudoun County"
793888408,Virginia,VA,51,Loudoun County,107,Equinix,DC15,Equinix Ashburn DC15,76665.0,-77.45025584399268,39.02250015234666,building,"Virginia, Loudoun County"
793888427,Virginia,VA,51,Loudoun County,107,Sabey Data Centers,,Sabey Intergate.Ashburn (Building A),131966.0,-77.47998800496838,39.01449812159213,building,"Virginia, Loudoun County"
793888429,Virginia,VA,51,Loudoun County,107,NTT,VA5,NTT Ashburn VA5 Data Center,124046.0,-77.47261400700225,39.01829557276318,building,"Virginia, Loudoun County"
793888430,Virginia,VA,51,Loudoun County,107,NTT,VA4,NTT Ashburn VA4 Data Center,160282.0,-77.4725949606788,39.01986885247178,building,"Virginia, Loudoun County"
794147654,Virginia,VA,51,Loudoun County,107,CloudHQ,LC1,CloudHQ LC1,499194.0,-77.46278492885698,39.01015664517334,building,"Virginia, Loudoun County"
794147655,Virginia,VA,51,Loudoun County,107,CloudHQ,LC2,CloudHQ LC2,252770.0,-77.46245654474912,39.011764196036246,building,"Virginia, Loudoun County"
794147657,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD146,Amazon IAD146,103076.0,-77.43559835674786,38.9967245725433,building,"Virginia, Loudoun County"
795384117,Arizona,AZ,4,Maricopa County,13,Microsoft,PHX-10,PHX-10,246184.0,-112.36482981743816,33.40794624396243,building,"Arizona, Maricopa County"
795853621,Nebraska,NE,31,Sarpy County,153,Meta,,Sarpy County Power Park East,6328972.0,-96.1336959209852,41.1219921431296,campus,"Nebraska, Sarpy County"
796933516,Virginia,VA,51,Loudoun County,107,Equinix,DC21,Equinix Ashburn DC21,78960.0,-77.45455809493463,39.01182263851143,building,"Virginia, Loudoun County"
802160675,Ohio,OH,39,Licking County,89,Meta,,Meta New Albany Data Center,663286.0,-82.74890966242867,40.06527171787832,building,"Ohio, Licking County"
808979618,Arizona,AZ,4,Maricopa County,13,,,EdgeCore,112901.0,-111.6195525034396,33.344131138754335,building,"Arizona, Maricopa County"
812630939,Michigan,MI,26,Wayne County,163,Comcast,,Comcast,953.0,-83.19821400000001,42.21390200001323,building,"Michigan, Wayne County"
813532303,Colorado,CO,8,El Paso County,41,SAP,COS02,SAP COS02,47705.0,-104.78638139764936,38.98888835974735,building,"Colorado, El Paso County"
815057182,Texas,TX,48,Tarrant County,439,Meta,,Facebook Fort Worth Datacenter,753193.0,-97.2554600255551,32.98829583281708,building,"Texas, Tarrant County"
815078625,Texas,TX,48,Denton County,121,,,Charles Schwab Data Center,79688.0,-97.24615495491398,33.00450212919475,building,"Texas, Denton County"
817338831,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD140,Amazon IAD140,215095.0,-77.4175500441367,38.98145515417609,building,"Virginia, Loudoun County"
817338832,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD141,Amazon IAD141,216850.0,-77.4167856863848,38.98238771254631,building,"Virginia, Loudoun County"
819981908,Tennessee,TN,47,Williamson County,187,,,TierPoint,285740.0,-86.85568727257493,35.92450968308543,campus,"Tennessee, Williamson County"
821081357,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,156858.0,-83.19968935164674,40.102576057379,building,"Ohio, Franklin County"
821081358,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,158810.0,-83.19975825180089,40.10358750788286,building,"Ohio, Franklin County"
828135845,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD84,Amazon IAD84,152692.0,-77.65249934084503,38.8161031223026,building,"Virginia, Prince William County"
828228235,Arizona,AZ,4,Maricopa County,13,,,StrongMind,20604.0,-111.84097388722816,33.34261624771328,building,"Arizona, Maricopa County"
830138727,North Carolina,NC,37,Wake County,183,,,BB&T Data Center,143011.0,-78.32812683838715,35.83932520670227,building,"North Carolina, Wake County"
830881731,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,153956.0,-93.70254178906356,41.51674074828144,building,"Iowa, Polk County"
830881732,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,149149.0,-93.70251346931217,41.515842741371806,building,"Iowa, Polk County"
830881733,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,144428.0,-93.70630110395008,41.51581793707441,building,"Iowa, Polk County"
830881734,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,146482.0,-93.70635081713183,41.51671171276784,building,"Iowa, Polk County"
830881742,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,145134.0,-93.70633127239608,41.51850163161288,building,"Iowa, Polk County"
830881743,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,143145.0,-93.7063124996927,41.51760660601611,building,"Iowa, Polk County"
830881744,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,141016.0,-93.70249272354836,41.51764119065465,building,"Iowa, Polk County"
830881745,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,141225.0,-93.7025249489327,41.51853822500233,building,"Iowa, Polk County"
830885773,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,239270.0,-93.78703936226476,41.49787064306024,building,"Iowa, Warren County"
830885774,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,243678.0,-93.78707464281725,41.49891302864557,building,"Iowa, Warren County"
830885779,Iowa,IA,19,Madison County,121,Microsoft,,Project Osmium,3691114.0,-93.78856494092211,41.4982126945884,campus,"Iowa, Madison County"
830885779,Iowa,IA,19,Warren County,181,Microsoft,,Project Osmium,3691114.0,-93.78856494092211,41.4982126945884,campus,"Iowa, Warren County"
830931210,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 5,628003.0,-93.51662854518425,41.67117312225116,building,"Iowa, Polk County"
832622369,New York,NY,36,Niagara County,63,Blockfusion,,,16242.0,-78.94480168233244,43.07483783638032,building,"New York, Niagara County"
836908998,Alabama,AL,1,Jefferson County,73,,,Sungard Systems International,665569.0,-86.91145719083487,33.40471562419184,campus,"Alabama, Jefferson County"
836938516,Alabama,AL,1,Jefferson County,73,AT&T,,AT&T,2252592.0,-86.79856164674071,33.37385214883826,campus,"Alabama, Jefferson County"
836947535,Arizona,AZ,4,Maricopa County,13,,,Myndshift Technologies,21279.0,-111.71916515034208,33.47542082249551,building,"Arizona, Maricopa County"
837139011,Iowa,IA,19,Johnson County,103,,,ForceAmp.com,2709.0,-91.58707810457734,41.70399842447885,building,"Iowa, Johnson County"
838817907,North Carolina,NC,37,Mecklenburg County,119,TierPoint,CL4,TierPoint - Charlotte Data Center,61578.0,-80.9281209975006,35.17319550189212,building,"North Carolina, Mecklenburg County"
838817943,North Carolina,NC,37,Mecklenburg County,119,,,SEGRA,18094.0,-80.9263568907697,35.18005342601226,building,"North Carolina, Mecklenburg County"
840582927,Virginia,VA,51,Frederick County,69,,,Middletown Data Center,273198.0,-78.29095951194115,39.0176444472964,campus,"Virginia, Frederick County"
841813139,Illinois,IL,17,Cook County,31,CoreSite,,CoreSite Chicago Data Center (CH2),61773.0,-87.64130393635244,41.86279831305618,building,"Illinois, Cook County"
842544718,Washington,WA,53,Snohomish County,61,Unity Cable System,,Norma Beach Cable Landing Station,2369.0,-122.28415777716296,47.86469753279464,building,"Washington, Snohomish County"
844359206,Nevada,NV,32,Clark County,3,Google,,Google,143869.0,-115.00857680765697,36.056288380442616,building,"Nevada, Clark County"
844359207,Nevada,NV,32,Clark County,3,Google,,Google,141227.0,-115.00879721733386,36.05880161382709,building,"Nevada, Clark County"
844371952,Alabama,AL,1,Jackson County,71,Google,,Google,144996.0,-85.74742813692481,34.91369193581681,building,"Alabama, Jackson County"
844371953,Alabama,AL,1,Jackson County,71,Google,,Google,141947.0,-85.74593535678355,34.91367641738197,building,"Alabama, Jackson County"
844386860,Texas,TX,48,Ellis County,139,Google,,Google,144574.0,-97.06248797347524,32.44212970719255,building,"Texas, Ellis County"
844386861,Texas,TX,48,Ellis County,139,Google,,Google,138230.0,-97.06333284249686,32.44355545089076,building,"Texas, Ellis County"
844389014,Tennessee,TN,47,Montgomery County,125,Google,SPC2A,Google,169736.0,-87.26129639057423,36.62458167653138,building,"Tennessee, Montgomery County"
844391358,Ohio,OH,39,Licking County,89,Google,,Google,145177.0,-82.76429366972576,40.06114460722928,building,"Ohio, Licking County"
844394339,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,666382.0,-96.14419028998032,41.12354217069119,building,"Nebraska, Sarpy County"
844394340,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,515084.0,-96.14485433047682,41.12073199931019,building,"Nebraska, Sarpy County"
844394357,Nebraska,NE,31,Sarpy County,153,Google,,Google,152487.0,-96.14672977480356,41.13497469466849,building,"Nebraska, Sarpy County"
845775548,Colorado,CO,8,Broomfield County,14,JPMorgan Chase,,JPMorgan Chase,188160.0,-105.02070322444692,39.98908743748671,building,"Colorado, Broomfield County"
850342266,Wisconsin,WI,55,Marquette County,77,,,Marquette-Adams Telephone Coop,8257.0,-89.57480850448691,43.78218427328896,building,"Wisconsin, Marquette County"
850965775,Texas,TX,48,Ellis County,139,,,Compass Data Center,41692.0,-96.804396257992,32.53872184532011,building,"Texas, Ellis County"
852039781,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD119,Amazon IAD119,127104.0,-77.43938662806684,39.01693014125531,building,"Virginia, Loudoun County"
860433344,Oregon,OR,41,Washington County,67,Flexential,,Flexential Portland - Hillsboro 4,95917.0,-122.93985123952775,45.5552036321301,building,"Oregon, Washington County"
863162820,Illinois,IL,17,Cook County,31,Stream,Chicago II,Stream Chicago II,215922.0,-87.95776458161538,41.99912438131275,building,"Illinois, Cook County"
863162822,Illinois,IL,17,Cook County,31,Stack Infrastructure,CHI01,STACK Chicago CHI01,298471.0,-87.96519018575371,42.006843875852,building,"Illinois, Cook County"
863162825,Illinois,IL,17,Cook County,31,,,Stream Chicago I,120616.0,-87.951134815474,42.00260065820328,building,"Illinois, Cook County"
871694597,New York,NY,36,Albany County,1,,,Turnkey Internet,10465.0,-73.75919958242348,42.74544108847023,building,"New York, Albany County"
871745265,Iowa,IA,19,Dallas County,49,Microsoft,,Microsoft,220735.0,-93.82789533434016,41.540709217348976,building,"Iowa, Dallas County"
874506250,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,161757.0,-83.13490722876958,40.06014718926057,building,"Ohio, Franklin County"
876020641,Washington,WA,53,Spokane County,63,,,Iron Mountain,14085.0,-117.53714762552472,47.594616140243296,building,"Washington, Spokane County"
876120402,Virginia,VA,51,Harrisonburg city,660,,,DBT Data - Harrisonburg Center,505755.0,-78.8567969651793,38.46254477041856,campus,"Virginia, Harrisonburg city"
878795698,Connecticut,CT,9,Western Connecticut Planning Region,190,,,amnet Data Center,10526.0,-73.51671558521065,41.091832805986165,building,"Connecticut, Western Connecticut Planning Region"
880052062,Kansas,KS,20,Johnson County,91,TierPoint,,,58095.0,-94.7552318373576,38.94066934722939,building,"Kansas, Johnson County"
882977350,Virginia,VA,51,Prince William County,153,CloudHQ,MCC1,CloudHQ MCC1,399915.0,-77.49989682110626,38.717028377885455,building,"Virginia, Prince William County"
883809860,North Carolina,NC,37,Rutherford County,161,Meta,FRC,Meta Forest City datacenter,319829.0,-81.82513233085027,35.316554514923986,building,"North Carolina, Rutherford County"
883809862,North Carolina,NC,37,Rutherford County,161,Meta,,Facebook Forest City Data Center,4849510.0,-81.82474729583836,35.315698382784056,campus,"North Carolina, Rutherford County"
886028872,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD128,Amazon IAD128,105735.0,-77.43838436569268,39.016082212598185,building,"Virginia, Loudoun County"
886330269,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,155317.0,-77.56412899431636,39.07478688334024,building,"Virginia, Loudoun County"
888253616,California,CA,6,Santa Clara County,85,NTT,SV1,NTT Silicon Valley SV1 Data Center,38759.0,-121.95533775020122,37.36905321130347,building,"California, Santa Clara County"
891031651,Georgia,GA,13,Fulton County,121,,,T5 Data Center,149055.0,-84.26431627074265,34.07592247657671,building,"Georgia, Fulton County"
894425613,Tennessee,TN,47,Davidson County,37,BNYM,,,191585.0,-86.78368364527593,36.21535165955505,building,"Tennessee, Davidson County"
897226573,Virginia,VA,51,Loudoun County,107,,,Arcola Tech Park,1735467.0,-77.55535615935244,38.94928209940735,campus,"Virginia, Loudoun County"
897226574,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD125,Amazon IAD125,104431.0,-77.56054492011098,38.94808953816639,building,"Virginia, Loudoun County"
897226575,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD124,Amazon IAD124,104434.0,-77.56045170040849,38.94989544830296,building,"Virginia, Loudoun County"
899634245,Oregon,OR,41,Washington County,67,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3a,94010.0,-122.93791223873744,45.55419710394431,building,"Oregon, Washington County"
903642490,Idaho,ID,16,Bear Lake County,7,The Church of Jesus Christ of Latter-day Saints,,Family History Center,4081.0,-111.3042449169628,42.317295842348535,building,"Idaho, Bear Lake County"
909742340,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 2,172698.0,-122.9296313964584,45.55876356137954,building,"Oregon, Washington County"
914613836,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX91,Amazon PDX91,210994.0,-119.68835481078412,45.83792394838973,building,"Oregon, Morrow County"
914616809,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX92,Amazon PDX92,211026.0,-119.6931290980946,45.83754024756912,building,"Oregon, Morrow County"
914616810,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX64,Amazon Web Services us-west-2,211938.0,-119.60564495354755,45.84665461437444,building,"Oregon, Morrow County"
918871786,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 3,171585.0,-122.93190590213918,45.55877963410689,building,"Oregon, Washington County"
918871787,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 5,168921.0,-122.93522042560193,45.55880139187874,building,"Oregon, Washington County"
918871788,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 4,173993.0,-122.93294634090128,45.5587812168356,building,"Oregon, Washington County"
918873142,Oregon,OR,41,Washington County,67,Flexential,,Flexential Portland - Hillsboro 3,337274.0,-122.9382474261934,45.559469442156384,building,"Oregon, Washington County"
930043986,New York,NY,36,Onondaga County,67,Syracuse University,,SU Green Data Center,12169.0,-76.11592528923454,43.01207616834648,building,"New York, Onondaga County"
930849744,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD163,Amazon IAD163,131936.0,-77.42970207458241,39.03230534445815,building,"Virginia, Loudoun County"
931369845,Maryland,MD,24,Baltimore city,510,,,Johns Hopkins Data Center,3880.0,-76.5517379093849,39.29355879768686,building,"Maryland, Baltimore city"
931732650,Utah,UT,49,Salt Lake County,35,,,Ebay,146408.0,-112.05062821391914,40.56409515233064,building,"Utah, Salt Lake County"
933393863,California,CA,6,Sacramento County,67,EdgeConneX,,Edgeconnex Data Center,29318.0,-121.27743720748433,38.59229735741738,building,"California, Sacramento County"
940821791,Arizona,AZ,4,Maricopa County,13,,,Omnis Network,16956.0,-111.95249099702062,33.39440984512777,building,"Arizona, Maricopa County"
942557184,Nebraska,NE,31,Sarpy County,153,Travelers Insurance,,Travelers Insurance,182408.0,-96.14504543454542,41.12784313945287,building,"Nebraska, Sarpy County"
942604537,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Franklin,74934.0,-86.81557369600324,35.92045930433349,building,"Tennessee, Williamson County"
943987942,Washington,WA,53,Thurston County,67,,,Wave Broadband Tahoma Terra Facility,9139.0,-122.62504386293934,46.94142447057516,campus,"Washington, Thurston County"
952159044,Arizona,AZ,4,Maricopa County,13,Lumen Technologies,,Lumen,14887.0,-111.99501570460352,33.393518495506854,building,"Arizona, Maricopa County"
954433119,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD175,Amazon IAD175,86503.0,-77.42547991599417,38.97986799140553,building,"Virginia, Loudoun County"
958153769,Georgia,GA,13,Muscogee County,215,DLI ONE,,DLI ONE,420795.0,-84.88357121180205,32.49809630347129,campus,"Georgia, Muscogee County"
958662382,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD147,Amazon IAD147,102767.0,-77.43535922197496,38.99501200382876,building,"Virginia, Loudoun County"
958728802,Florida,FL,12,Orange County,95,,,E-Foam,8403.0,-81.56454528552736,28.57794329871264,building,"Florida, Orange County"
961071564,Alabama,AL,1,Madison County,89,,,SimpleHelix,16411.0,-86.69188299975418,34.7454310001572,building,"Alabama, Madison County"
965755845,Oregon,OR,41,Marion County,47,CenturyLink,,CenturyLink,24529.0,-123.03368547875328,44.93802973611573,building,"Oregon, Marion County"
975064000,Georgia,GA,13,Douglas County,97,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805393436,33.746561602113815,building,"Georgia, Douglas County"
975064000,Georgia,GA,13,Cobb County,67,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805393436,33.746561602113815,building,"Georgia, Cobb County"
975064004,Georgia,GA,13,Douglas County,97,Switch,,Switch Data Center,171499.0,-84.5872685807498,33.75502503782062,building,"Georgia, Douglas County"
975484796,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,170922.0,-83.13460627634683,40.05932515588513,building,"Ohio, Franklin County"
975484797,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,133709.0,-83.13409055935804,40.05830889449401,building,"Ohio, Franklin County"
975484798,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,142297.0,-83.13275276040426,40.06077960066599,building,"Ohio, Franklin County"
977653854,Arizona,AZ,4,Maricopa County,13,,,CyrusOne PHX7,138671.0,-111.88190865991773,33.26635803776151,building,"Arizona, Maricopa County"
977653858,Arizona,AZ,4,Maricopa County,13,CyrusOne,PHX4,CyrusOne PHX4,103008.0,-111.88251618115731,33.2687661963882,building,"Arizona, Maricopa County"
977653859,Arizona,AZ,4,Maricopa County,13,CyrusOne,PHX5,CyrusOne PHX5,102958.0,-111.88158696587298,33.26974107141648,building,"Arizona, Maricopa County"
978632013,California,CA,6,Santa Clara County,85,,,Northwest Data Center and Communications Hub,10145.0,-122.18073854179175,37.43343706484073,building,"California, Santa Clara County"
978934687,Indiana,IN,18,Lake County,89,,,Digital Crossroad,116014.0,-87.52019308155617,41.707418451036666,building,"Indiana, Lake County"
983627455,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA7,CyrusOne NVA7,60930.0,-77.43402771215538,39.02630118372146,building,"Virginia, Loudoun County"
984796364,Nevada,NV,32,Clark County,3,,,Switch Las Vegas 10,206409.0,-115.22306091007589,36.05558582599184,building,"Nevada, Clark County"
984953813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD174,Amazon IAD174,132388.0,-77.42747327984164,39.02891562520285,building,"Virginia, Loudoun County"
984953814,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD164,Amazon IAD164,132374.0,-77.42894228408753,39.03047299575455,building,"Virginia, Loudoun County"
986829280,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,97581.0,-77.56303534723706,39.07550786595816,building,"Virginia, Loudoun County"
989735623,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD152,Amazon IAD152,156644.0,-77.47974227140159,38.91657561831895,building,"Virginia, Loudoun County"
989735624,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD151,Amazon IAD151,155542.0,-77.47870521719227,38.91615091162758,building,"Virginia, Loudoun County"
990537813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD83,Amazon IAD83,156166.0,-77.52310750749479,38.947946059437584,building,"Virginia, Loudoun County"
990537821,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD93,Amazon Web Services,16739.0,-77.52218796260958,38.94653921855559,building,"Virginia, Loudoun County"
990537857,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD122,Amazon IAD122,153273.0,-77.49717993007393,38.955863227653474,building,"Virginia, Loudoun County"
990537858,Virginia,VA,51,Loudoun County,107,CyrusOne,,CyrusOne Sterling IX,266078.0,-77.50575020782452,38.95830777005175,building,"Virginia, Loudoun County"
996723585,Virginia,VA,51,Prince William County,153,,VA-2,Iron Mountain VA-2,158664.0,-77.54596524435513,38.777248723250615,building,"Virginia, Prince William County"
996723586,Virginia,VA,51,Prince William County,153,,VA-1,Iron Mountain VA-1,163790.0,-77.547073196661,38.77791724644345,building,"Virginia, Prince William County"
996723587,Virginia,VA,51,Prince William County,153,Amazon IAD96,IAD96,Amazon Web Services,149064.0,-77.53988381836808,38.78015146527288,building,"Virginia, Prince William County"
996723588,Virginia,VA,51,Prince William County,153,Amazon IAD95,IAD95,Amazon Web Services,214748.0,-77.53942706487335,38.77845091390775,building,"Virginia, Prince William County"
996723589,Virginia,VA,51,Prince William County,153,Amazon IAD75,IAD75,Amazon Web Services,214662.0,-77.54289591312165,38.77934250130273,building,"Virginia, Prince William County"
996899486,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD102,Amazon IAD102,214338.0,-77.50490133103253,38.73597010187111,building,"Virginia, Prince William County"
996899487,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD101,Amazon IAD101,214330.0,-77.50569511718139,38.73544015422606,building,"Virginia, Prince William County"
996899488,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD100,Amazon IAD100,214611.0,-77.506642396707,38.73459785381264,building,"Virginia, Prince William County"
996899489,Virginia,VA,51,Prince William County,153,CloudHQ,MCC2,CloudHQ MCC2,351091.0,-77.49900908655815,38.723181946660446,building,"Virginia, Prince William County"
998245264,Illinois,IL,17,Cook County,31,,,Microsoft Data Center - Hoffman Estates,2105271.0,-88.13389076420349,42.07695198404611,campus,"Illinois, Cook County"
998933381,New Jersey,NJ,34,Somerset County,35,,,Rackspace Somerset NYC1,18407.0,-74.53775798797324,40.54452566835302,building,"New Jersey, Somerset County"
998933389,New Jersey,NJ,34,Somerset County,35,,,Rackspace Belmont NYC2,57471.0,-74.53749197400815,40.54083886834628,building,"New Jersey, Somerset County"
1000784035,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,112502.0,-77.53338365008187,38.74305258344758,building,"Virginia, Prince William County"
1003348567,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn-Shellhorn DC1,156810.0,-77.4755711431626,38.99807915433332,building,"Virginia, Loudoun County"
1007825570,Georgia,GA,13,Fulton County,121,Quality Technology Services,,QTS Atlanta Data Center 2,283307.0,-84.41955232430595,33.77750521515183,building,"Georgia, Fulton County"
1010260675,Texas,TX,48,Medina County,325,Microsoft,,Microsoft TRP3 (SAT46),228897.0,-98.806374449939,29.4129769887884,building,"Texas, Medina County"
1010260676,Texas,TX,48,Bexar County,29,Microsoft,,Microsoft,228882.0,-98.80331595094908,29.41579676372189,building,"Texas, Bexar County"
1010260677,Texas,TX,48,Bexar County,29,Microsoft,,Microsoft,228885.0,-98.8045147999406,29.415795638787,building,"Texas, Bexar County"
1011125238,Wisconsin,WI,55,Waukesha County,133,WE Energies,,Pewaukee Data Center,47298.0,-88.21666504030928,43.05138860290856,building,"Wisconsin, Waukesha County"
1013396352,Nevada,NV,32,Clark County,3,,,CenturyLink,11601.0,-115.06266954999842,36.18299775012923,building,"Nevada, Clark County"
1015704066,Arizona,AZ,4,Maricopa County,13,EdgeConneX,,EdgeConneX PHX02 Data Center,654105.0,-111.64752987065916,33.35201067934634,building,"Arizona, Maricopa County"
1015995259,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD601,Amazon IAD601,14469.0,-77.55711533400657,38.77885736291117,building,"Virginia, Prince William County"
1017048670,Nevada,NV,32,Clark County,3,,,Switch Edge 1,27670.0,-115.21368205577332,36.05914890088559,building,"Nevada, Clark County"
1017460713,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 4,27777.0,-115.07677875306494,36.143646142312384,building,"Nevada, Clark County"
1017460715,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 5,15026.0,-115.0766965000049,36.14276349998918,building,"Nevada, Clark County"
1019812125,Oregon,OR,41,Washington County,67,EdgeConneX,,EdgeConneX Data Center,111564.0,-122.91221283734208,45.55662130358923,building,"Oregon, Washington County"
1020374277,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH53,Amazon Web Services  CMH53,154029.0,-82.75145548070124,40.09361643944408,building,"Ohio, Licking County"
1020374278,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH56,Amazon Web Services CMH56,154677.0,-82.75205114610061,40.096534350419375,building,"Ohio, Licking County"
1020374279,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH59,Amazon Web Services  CMH59,161123.0,-82.74749104888826,40.09404615807959,building,"Ohio, Licking County"
1020721870,Arkansas,AR,5,White County,145,City of Searcy,,Searcy Information Technologies,4580.0,-91.7409058590938,35.2492158371357,building,"Arkansas, White County"
1020877488,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD162,Amazon Web Services,131476.0,-77.4712911922763,38.99584761542841,building,"Virginia, Loudoun County"
1020877489,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD161,Amazon Web Services,131482.0,-77.47326247561796,38.99660796472236,building,"Virginia, Loudoun County"
1020953454,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,686547.0,-77.48497952310191,39.00467915262269,campus,"Virginia, Loudoun County"
1020953461,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,2859895.0,-77.48159549467015,39.00169800147743,campus,"Virginia, Loudoun County"
1022744244,Virginia,VA,51,Loudoun County,107,,,AWS,1789925.0,-77.41779460624687,38.98103411725457,campus,"Virginia, Loudoun County"
1022744248,Virginia,VA,51,Loudoun County,107,,,AWS,1069380.0,-77.41110852642319,38.98782988809138,campus,"Virginia, Loudoun County"
1022757169,Virginia,VA,51,Loudoun County,107,,,AWS,1128056.0,-77.426058292797,38.98161932874574,campus,"Virginia, Loudoun County"
1024051963,Utah,UT,49,Utah County,49,Meta,,Meta Eagle Mountain Data Center,344790.0,-112.01507681579749,40.26828850505122,building,"Utah, Utah County"
1024051997,Utah,UT,49,Utah County,49,Meta,,Meta Eagle Mountain Data Center,626371.0,-112.01512736677896,40.2655639892377,building,"Utah, Utah County"
